44.32745216,-93.34526836,561
46.9423358,-95.02455952,563
44.58995048,-93.52360276,567
44.23264733,-89.16252008,568
45.52201881,-91.95067193,569
44.13084103,-88.0478698,570
45.47197373,-91.7208306,572
45.33437286,-92.17685644,573
43.04585865,-89.34189835,574
45.66952549,-90.45648922,575
44.65432575,-92.71523537,576
46.89112409,-92.1854889,578
44.01905395,-88.41003568,579
45.31435468,-90.19803571,581
44.70063382,-93.47393938,583
44.80760297,-88.51839678,585
45.25674202,-87.90770745,586
44.88586432,-93.63297685,587
46.11725557,-90.11536403,589
45.45471597,-89.23899621,590
45.45243959,-89.08881031,591
45.84203372,-89.36745882,593
45.61875026,-89.6306161,594
45.50597936,-89.19946626,595
45.78787842,-89.21684366,596
45.65974257,-92.34326496,597
45.95746031,-90.33753696,598
45.97189896,-90.50822531,600
45.32456704,-91.43054017,601
45.38291832,-90.14682651,602
45.51934524,-89.87116287,603
45.82020626,-90.62728664,604
45.63911434,-89.26791567,606
45.33796505,-91.65365728,607
45.32847038,-92.42576012,608
45.32017534,-90.22446217,610
47.38774647,-94.71777627,611
45.70304573,-90.56226902,612
45.23370672,-92.32651597,614
45.17488069,-94.72536676,615
45.13397875,-96.02579005,616
44.40466547,-96.35823491,618
44.1445728,-88.81371805,620
44.1860565,-92.47522574,622
44.99826669,-88.13949688,624
44.32745216,-93.34526836,626
45.7102686,-91.68991453,627
44.45757604,-89.04403773,628
44.01905395,-88.41003568,629
45.04825968,-92.82335736,631
46.43640187,-95.93496186,632
44.01905395,-88.41003568,633
45.04825968,-92.82335736,634
46.66215867,-92.20908972,635
48.21543213,-92.05515452,637
45.04825968,-92.82335736,638
45.54018689,-92.36329179,639
45.53782719,-92.42413486,640
44.33217953,-93.44586954,641
45.70304573,-90.56226902,642
43.49392864,-88.88436142,643
45.0528229,-93.33602502,645
44.95530916,-93.30680625,646
44.94166446,-93.25691512,647
44.92173331,-93.30491681,649
45.45243959,-89.08881031,651
44.68045241,-89.7381612,653
44.78820399,-89.7080383,654
44.69944746,-89.69089156,655
45.96374701,-91.57344393,657
46.01953468,-92.18921617,658
44.55319037,-89.62641285,659
43.61508267,-91.010504,660
45.38291832,-90.14682651,662
45.9516629,-92.4248378,663
46.14787393,-92.01933263,664
45.91840533,-92.03857997,665
45.0773045,-92.98046871,666
44.13826755,-88.03803445,667
45.11415825,-93.01556735,668
43.6000571,-89.77873047,669
43.67206093,-92.9718386,670
45.12866135,-88.44911416,671
43.98514307,-89.5519856,672
45.90936778,-92.33785407,674
45.74703087,-92.53719464,675
45.5624708,-89.63306197,676
45.87041169,-89.71099866,677
45.71378526,-89.19425388,678
45.4654081,-92.42741532,679
46.12560572,-92.04277181,680
45.83989908,-91.82496915,681
44.0254722,-87.76429945,682
44.04511058,-87.73763856,683
45.14429496,-88.21075353,684
45.32847038,-92.42576012,685
45.51273427,-91.961169,688
45.94332855,-92.04093282,689
43.04585865,-89.34189835,690
45.50597936,-89.19946626,692
45.5348965,-92.38936713,693
45.85577371,-89.55949676,694
45.30483506,-91.40836743,695
47.61152242,-94.00161088,696
45.05167553,-94.25506819,697
44.42364697,-90.70818505,698
42.87653543,-88.11299452,700
44.70089804,-93.43816668,701
46.45673509,-91.9835285,702
44.37249909,-93.39613893,704
45.13142208,-94.29239588,706
46.68945944,-94.19482028,707
43.8704247,-93.99948235,712
46.78910075,-95.8316555,714
45.30790191,-88.19645586,715
44.01905395,-88.41003568,723
43.04585865,-89.34189835,724
48.49032862,-95.89026458,725
45.21201678,-90.70219078,726
45.17770833,-90.69846345,727
44.01905395,-88.41003568,728
43.6000571,-89.77873047,729
44.88586432,-93.63297685,730
42.76413532,-89.97399692,732
45.12866135,-88.44911416,733
45.32270887,-92.20508657,734
44.87822041,-93.42907089,735
45.85846397,-89.66527155,736
44.80760297,-88.51839678,737
45.87041169,-89.71099866,738
45.31147266,-93.95359989,742
46.76564726,-93.28743465,747
44.79243052,-93.20306245,749
43.75653343,-89.17108344,753
42.81314679,-88.51700285,755
42.87276646,-88.96112403,759
44.74802475,-89.85301031,760
43.65325655,-88.2103717,763
43.37128488,-89.60326661,764
43.58460888,-88.92336235,765
43.76041755,-89.41753952,767
43.88408922,-89.40042243,768
42.70332979,-88.12527081,769
42.59957849,-88.49192806,770
42.82710369,-88.73167956,771
42.82563691,-88.71722014,772
43.47236903,-88.19151464,773
42.87653543,-88.11299452,774
44.36600285,-88.93287947,775
42.99842891,-89.29047026,776
43.72062062,-89.22805442,777
43.02498435,-88.98402398,778
43.39784796,-89.04176113,781
42.81423087,-88.64706791,783
42.74328155,-88.56702247,785
45.74124035,-92.58210679,786
44.3302937,-88.63241957,787
45.92035458,-92.40248657,788
43.04585865,-89.34189835,791
43.6000571,-89.77873047,792
44.68609259,-95.53105159,794
45.31147266,-93.95359989,795
47.19181699,-93.59368887,796
45.7564853,-92.47195657,799
43.12632098,-88.42597857,800
45.70447704,-96.73102303,801
43.73675511,-88.98445098,802
44.03284961,-92.45710574,805
44.1860565,-92.47522574,806
45.04825968,-92.82335736,807
47.56108605,-94.5266896,808
45.70397041,-94.09682849,809
44.97299259,-93.00508544,810
45.27360091,-92.94888467,812
45.0484752,-88.11590291,813
44.74802475,-89.85301031,814
45.04825968,-92.82335736,816
45.34186064,-93.75535143,817
44.74802475,-89.85301031,818
44.66321038,-93.63147664,820
44.49090755,-92.04403256,821
45.40607552,-90.16354862,822
43.37128488,-89.60326661,825
45.76582948,-92.36122616,829
45.71051308,-91.86765769,830
43.62664415,-95.08391905,833
45.18927589,-92.71300671,834
45.86704065,-92.08438862,835
45.36667676,-94.27488646,836
44.92173331,-93.30491681,837
42.87578912,-90.19956911,838
45.82035528,-91.67190833,839
45.63389347,-94.81011638,840
44.86862277,-93.7842975,841
44.94180224,-93.31175871,842
46.23190577,-91.68905963,843
45.32456704,-91.43054017,844
45.21430141,-92.57203735,846
44.8790054,-93.60890427,849
44.99339135,-93.47190337,850
45.1722738,-93.40634183,853
43.60279112,-91.42157694,854
45.04825968,-92.82335736,856
44.89251866,-91.91322277,863
45.03514563,-93.12234022,864
45.21430141,-92.57203735,865
42.54100357,-88.35820209,866
45.6047884,-92.41349225,867
43.04585865,-89.34189835,868
43.01913266,-88.44340156,869
42.55209591,-88.0867678,871
