46.3874382,-92.59673797,195
45.38506112,-93.08468193,198
46.86243201,-96.3739158,201
45.71840702,-88.41905154,204
44.80568462,-93.01940461,205
44.80076922,-88.40484345,206
44.1860565,-92.47522574,207
45.3014598,-93.83666567,208
45.3014598,-93.83666567,209
44.80568462,-93.01940461,211
44.1860565,-92.47522574,214
45.14429496,-88.21075353,215
44.23047642,-93.60773045,216
44.92151568,-89.63329825,218
44.01905395,-88.41003568,219
44.13084103,-88.0478698,224
44.13826755,-88.03803445,225
45.87022019,-89.86388559,230
45.50597936,-89.19946626,240
44.06997615,-88.63849539,241
45.97275598,-92.11712023,255
44.80760297,-88.51839678,259
43.49392864,-88.88436142,265
45.16300485,-88.98502615,268
43.93143795,-87.89114455,274
45.49762963,-92.1509821,275
45.79435278,-92.3986441,276
45.90936778,-92.33785407,277
45.42469069,-89.46712211,278
45.71115221,-89.69931447,279
45.61402673,-92.19740687,280
45.04825968,-92.82335736,282
45.30549419,-93.16641193,283
44.98762789,-93.0531108,284
45.10976393,-93.50128226,285
45.33796505,-91.65365728,286
45.96109888,-92.07445799,287
45.94682936,-88.93380447,289
45.47604859,-88.65652747,290
45.89413542,-89.9371561,292
45.91299418,-89.82013082,294
45.76737079,-91.77026949,295
45.6306858,-91.9045794,297
43.07828338,-88.9305651,298
45.8977098,-89.82038184,299
44.06997615,-88.63849539,300
44.1445728,-88.81371805,303
45.05503776,-93.43318157,308
45.48782586,-89.01417398,309
45.63395835,-89.33030566,310
48.28411202,-94.55923658,311
45.73213123,-89.68273419,312
45.91661806,-89.45370334,313
45.83989908,-91.82496915,314
45.67548706,-89.44789363,315
45.6830021,-89.46425476,316
44.01905395,-88.41003568,317
45.60906997,-89.33271351,318
48.42697264,-96.65304708,319
45.41179568,-88.89242118,320
45.47914454,-88.97673391,321
45.67664322,-88.98070776,322
45.5624708,-89.63306197,325
45.43285233,-92.41537516,326
45.61409907,-89.43031688,330
45.87041169,-89.71099866,331
44.81506159,-89.35019157,336
45.86159555,-89.43042857,337
45.72174304,-89.3720309,338
46.15798536,-91.92799775,339
44.92173331,-93.30491681,340
44.94180224,-93.31175871,342
46.12254076,-91.88785003,344
45.55722705,-88.70737525,346
45.86877783,-89.89511093,348
44.72193194,-93.26705892,350
47.23271423,-95.64485816,351
45.92035458,-92.40248657,352
44.95267471,-92.98143073,353
44.06997615,-88.63849539,354
44.01905395,-88.41003568,357
44.08701365,-93.48458733,358
44.26610218,-93.35802174,359
46.75343087,-95.87145829,361
44.15149633,-89.16399969,363
45.3324159,-95.09846875,364
45.51619656,-95.64727163,365
46.24250511,-93.64625119,367
48.28411202,-94.55923658,368
45.97189896,-90.50822531,370
45.2285037,-95.00953182,371
44.94180224,-93.31175871,372
45.25987504,-94.96727067,374
44.99453846,-94.93785696,375
44.24601822,-95.86603472,378
45.25241026,-95.05698824,382
45.35669677,-93.33547934,383
46.69774607,-96.03520627,384
47.57882791,-96.23541094,385
45.81671604,-95.34171235,386
42.76413532,-89.97399692,388
44.92074183,-93.23600815,390
42.87653543,-88.11299452,392
44.92074183,-93.23600815,393
45.57901808,-91.45512172,394
45.74690323,-89.58594975,395
45.66952549,-90.45648922,397
43.59037063,-90.14512286,400
43.29014162,-89.66420811,408
43.05501134,-87.96800293,416
44.92074183,-93.23600815,423
45.78473092,-89.58689644,424
45.40257514,-87.96142947,425
43.18961589,-89.63006558,427
43.04585865,-89.34189835,428
43.37128488,-89.60326661,431
45.33604687,-92.59578522,433
44.81506159,-89.35019157,435
45.75947289,-89.12018226,436
45.59962231,-89.57041893,437
45.89413542,-89.9371561,438
43.15035534,-88.38192254,439
44.31761682,-89.32412677,440
44.32441471,-89.35094349,441
45.6306858,-91.9045794,444
45.75407895,-91.56210432,445
43.61533593,-95.61783041,446
45.19421317,-88.1858221,447
45.83989908,-91.82496915,448
45.82058808,-91.89434304,449
47.40851899,-94.74527738,450
45.14429496,-88.21075353,452
43.27793048,-88.40778074,453
46.24250511,-93.64625119,454
45.11415825,-93.01556735,455
42.79946894,-88.97957889,456
45.33796505,-91.65365728,457
45.79435278,-92.3986441,458
44.13826755,-88.03803445,459
43.28734786,-89.65242078,463
44.70063382,-93.47393938,464
45.25674202,-87.90770745,465
45.12866135,-88.44911416,466
45.91840533,-92.03857997,467
45.43285233,-92.41537516,468
45.52444075,-92.30138523,469
45.43948782,-92.49735102,470
45.32270887,-92.20508657,471
45.85846397,-89.66527155,472
45.80001716,-89.47956193,473
45.55722544,-89.7317286,474
44.30698677,-94.73378058,477
42.78206178,-89.18080718,478
46.89112409,-92.1854889,479
46.69774607,-96.03520627,480
45.78473092,-89.58689644,481
43.53868618,-90.95883191,482
44.02561286,-88.16702977,483
43.67206093,-92.9718386,487
42.58213256,-89.77099946,488
46.41771569,-95.53016304,489
46.94490468,-95.26861379,490
45.66244063,-89.30955508,491
44.9640646,-94.87525415,492
46.89112409,-92.1854889,493
44.8790054,-93.60890427,494
43.59559813,-88.12298133,495
43.66443998,-94.22230141,497
47.84936839,-92.07816701,498
42.87653543,-88.11299452,499
45.77110854,-89.52671198,500
45.04825968,-92.82335736,501
44.87639881,-88.32031041,502
44.74802475,-89.85301031,503
44.1526759,-88.04917294,506
46.66215867,-92.20908972,507
45.48296133,-92.10145777,508
45.54452496,-91.77834673,509
44.89251866,-91.91322277,510
43.10532527,-89.41989845,513
44.26260816,-91.86570822,514
45.85846397,-89.66527155,516
43.04585865,-89.34189835,517
43.89682145,-96.36249649,518
43.60279112,-91.42157694,519
43.07286156,-88.3067944,521
44.88055571,-91.4432932,522
45.33796505,-91.65365728,523
45.32270887,-92.20508657,524
45.79435278,-92.3986441,525
45.83989908,-91.82496915,526
45.44806736,-92.31139164,527
44.80760297,-88.51839678,528
45.66907115,-91.54390679,529
43.89157965,-93.34907033,530
45.33796505,-91.65365728,531
45.57099654,-92.45942456,532
45.32079253,-92.57139783,533
45.29122651,-92.53831423,534
44.16234314,-89.16186927,535
45.12866135,-88.44911416,536
43.54517315,-89.10391814,537
45.50597936,-89.19946626,538
45.43506901,-88.94646064,539
45.70304573,-90.56226902,541
45.7546585,-90.37215172,542
45.30483506,-91.40836743,544
45.44302043,-92.15888336,546
45.11415825,-93.01556735,547
45.33604687,-92.59578522,548
45.97189896,-90.50822531,549
45.5624708,-89.63306197,551
45.32847038,-92.42576012,552
45.41179568,-88.89242118,554
45.73609813,-90.33404398,555
45.38291832,-90.14682651,556
45.81610737,-90.70087265,557
44.28476843,-87.73354856,558
43.10532527,-89.41989845,559
43.04585865,-89.34189835,560
