site_id,year,cause.group,anthropogenic,infectious,summerkill,thermal_stress,unknown,winterkill,min_air,mean_air,max_air,variance_after_ice_60,schmidt,cumulative_above_0,cumulative_above_5,cumulative_above_10,ice_duration,log_schmidt,lon,lat,population
nhd_120052139,2008,infectious,0,1,0,0,0,0,28.816666666666666,38.49166666666667,48.18333333333334,0.158315398,11948.4462,3620.010022,2414.131608,1516.918115,152,9.388356524637986,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2009,none,0,0,0,0,0,0,29.508333333333333,38.608333333333334,47.7,0.164472269,8914.544953,3506.925076,2299.629953,1418.221468,150,9.095439487267141,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2010,none,0,0,0,0,0,0,33.05833333333334,41.983333333333334,50.90833333333333,0.204137446,20620.07117,3876.691908,2637.012698,1648.561656,127,9.934020209553353,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2011,none,0,0,0,0,0,0,32.016666666666666,41.35,50.7,0.150781452,10690.69753,3753.353196,2569.532633,1656.792131,150,9.27712925352734,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2012,none,0,0,0,0,0,0,34.38333333333333,44.35,54.31666666666667,0.142297179,10342.4077,3962.481813,2639.023179,1666.890674,125,9.244007974921328,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2013,none,0,0,0,0,0,0,29.216666666666665,38.38333333333333,47.550000000000004,0.145207009,18901.07134,3710.116487,2552.926428,1687.402586,152,9.846973884626374,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2014,none,0,0,0,0,0,0,12.48,22.68,32.82,0.061143314,15212.44933,3607.292053,2440.059144,1565.743012,159,9.629869407134116,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2003,none,0,0,0,0,0,0,27.566666666666666,38.78333333333333,50,0.132633125,21723.6264,3874.064617,2592.433788,1641.522455,142,9.986155721897676,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2004,none,0,0,0,0,0,0,28.675,39.291666666666664,49.90833333333333,0.170411353,10194.1303,3717.280268,2413.640579,1427.648917,139,9.229567373827898,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2005,none,0,0,0,0,0,0,31.25,41.825,52.40833333333333,0.192913873,10488.37623,3946.566746,2693.724077,1707.174364,130,9.2580228981792,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2006,none,0,0,0,0,0,0,31.7,42.141666666666666,52.55833333333334,0.22254597,9725.324985,3891.323147,2654.083573,1722.472979,135,9.182488586437259,-96.03520626946982,46.69774606926946,NA
nhd_120052139,2007,none,0,0,0,0,0,0,30.808333333333334,41.175,51.5,0.087480496,4346.526026,4041.552245,2757.858745,1781.661444,140,8.37713219260816,-96.03520626946982,46.69774606926946,NA
nhd_13394367,2008,infectious,0,1,0,0,0,0,27.216666666666665,38.15833333333333,49.108333333333334,0.176669501,32.37028216,3437.842788,2239.086439,1317.838171,152,3.477241093538448,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2009,none,0,0,0,0,0,0,28.091666666666665,38.69166666666667,49.291666666666664,0.121387179,42.51834123,3331.372256,2078.972132,1223.07324,150,3.74993577638138,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2010,none,0,0,0,0,0,0,31.916666666666668,42.391666666666666,52.88333333333333,0.335057738,74.11406641,3756.091122,2507.072143,1537.78039,123,4.3056054793082,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2011,none,0,0,0,0,0,0,30.258333333333333,40.56666666666666,50.858333333333334,0.172839644,55.57912175,3546.13518,2353.20553,1488.675768,146,4.017807802565854,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2012,none,0,0,0,0,0,0,32.25833333333333,43.28333333333333,54.30833333333334,0.130887513,74.51307055,3673.119667,2455.578537,1517.264578,135,4.310974687825875,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2013,none,0,0,0,0,0,0,27.541666666666668,37.925,48.28333333333333,0.176148604,43.04655529,3577.470289,2357.505454,1475.396229,148,3.7622824434863973,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2014,none,0,0,0,0,0,0,9.620000000000001,21.18,32.72,0.076676695,63.81815507,3373.002377,2241.225403,1409.352458,166,4.1560378687915085,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2003,none,0,0,0,0,0,0,34.083333333333336,44.49166666666667,54.891666666666666,0.12627609,100.006517,3544.927096,2327.027861,1459.675224,168,4.605235453858097,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2004,none,0,0,0,0,0,0,35.38333333333333,45.06666666666666,54.733333333333334,0.138705345,42.81566494,3391.769227,2202.798464,1264.417981,161,3.7569042724552695,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2005,none,0,0,0,0,0,0,37.00833333333333,46.30833333333333,55.55833333333334,0.264299192,52.31478977,3747.495047,2533.34467,1604.554878,151,3.957279309433925,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2006,none,0,0,0,0,0,0,38.233333333333334,46.958333333333336,55.71666666666667,0.313960883,71.20470515,3612.769591,2444.488196,1535.446196,145,4.265559040242071,-89.58689644006778,45.78473091588195,1134
nhd_13394367,2007,none,0,0,0,0,0,0,36.233333333333334,45.4,54.608333333333334,0.129998007,86.40923151,3887.187581,2613.660094,1651.536007,144,4.459094632011288,-89.58689644006778,45.78473091588195,1134
nhd_13205684,2008,infectious,0,1,0,0,0,0,32.825,42.45,52.083333333333336,0.161273621,4578.909051,4081.338958,2911.936564,1940.902375,146,8.42921605244678,-90.95883190899218,43.538686177379866,483
nhd_13205684,2009,none,0,0,0,0,0,0,34.041666666666664,43.358333333333334,52.68333333333334,0.102073596,3587.067729,4080.145238,2771.050216,1797.633577,140,8.185090361937188,-90.95883190899218,43.538686177379866,483
nhd_13205684,2010,none,0,0,0,0,0,0,37.075,46.35,55.61666666666667,0.283882357,5059.120295,4451.575573,3185.431026,2159.600528,119,8.528947894400568,-90.95883190899218,43.538686177379866,483
nhd_13205684,2011,none,0,0,0,0,0,0,36.21666666666667,45.108333333333334,53.99166666666667,0.188445551,4850.912101,4222.468623,2978.527228,2005.622722,137,8.4869220303734,-90.95883190899218,43.538686177379866,483
nhd_13205684,2012,none,0,0,0,0,0,0,38.775,48.71666666666667,58.65833333333333,0.245601227,4199.606856,4544.745716,3177.474594,2078.418017,119,8.34274619655706,-90.95883190899218,43.538686177379866,483
nhd_13205684,2013,none,0,0,0,0,0,0,34.05,43.15833333333333,52.25,0.16834244,4462.228423,4239.504347,2930.624642,1998.815312,132,8.403403568885992,-90.95883190899218,43.538686177379866,483
nhd_13205684,2014,none,0,0,0,0,0,0,18,27.759999999999998,37.52,0.160031323,3856.910592,4112.063769,2834.123958,1864.426613,153,8.257621779821903,-90.95883190899218,43.538686177379866,483
nhd_13205684,2003,none,0,0,0,0,0,0,34.53333333333333,44.6,54.7,0.146743311,4445.532225,4333.887987,2971.5962720000002,1951.263548,132,8.399654878687755,-90.95883190899218,43.538686177379866,483
nhd_13205684,2004,none,0,0,0,0,0,0,35.516666666666666,45.18333333333334,54.85,0.215558496,3626.826267,4429.521148,3007.417877,1909.451365,118,8.19611324097561,-90.95883190899218,43.538686177379866,483
nhd_13205684,2005,none,0,0,0,0,0,0,37.016666666666666,46.75833333333333,56.541666666666664,0.204296815,5141.170727,4487.395585,3197.043795,2133.199332,123,8.545036102357956,-90.95883190899218,43.538686177379866,483
nhd_13205684,2006,none,0,0,0,0,0,0,38.49166666666667,47.63333333333333,56.75833333333333,0.196468132,4184.236307,4307.674339,3001.183751,2039.887572,130,8.339079485268307,-90.95883190899218,43.538686177379866,483
nhd_13205684,2007,none,0,0,0,0,0,0,37.166666666666664,46.708333333333336,56.28333333333334,0.140001682,5047.80638,4532.623253,3212.55804,2198.982096,115,8.526709049682037,-90.95883190899218,43.538686177379866,483
nhd_12174626,2008,summerkill,0,0,1,0,0,0,33.94166666666666,43.625,53.30833333333333,0.196592069,159.6121833,3948.442057,2800.132102,1827.721505,143,5.072747081220251,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2009,none,0,0,0,0,0,0,34.791666666666664,44.166666666666664,53.525,0.152691594,142.6662888,3818.921225,2571.841985,1633.965957,140,4.96050832840569,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2010,none,0,0,0,0,0,0,37.43333333333333,46.675000000000004,55.93333333333334,0.361989906,191.4310841,4353.855133,3078.645402,2051.782987,116,5.254527921937141,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2011,none,0,0,0,0,0,0,36.36666666666667,45.15833333333333,53.925,0.251564664,182.741281,4119.3327,2861.4359,1915.589436,133,5.208071442227582,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2012,none,0,0,0,0,0,0,39.25,49.166666666666664,59.05,0.285406306,193.2007752,4353.974649,3026.610043,1968.329916,121,5.263729985952353,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2013,none,0,0,0,0,0,0,34.166666666666664,43.90833333333333,53.63333333333333,0.218852479,177.8106385,4115.961487,2824.592046,1907.430838,126,5.18071921161266,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2014,none,0,0,0,0,0,0,18.06,27.72,37.42,0.210730789,152.3988299,3909.011895,2682.507247,1745.079512,151,5.0265010310188485,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2003,none,0,0,0,0,0,0,34.45,44.74166666666667,55.025,0.17835093,166.1136063,4121.681382,2791.828605,1834.781262,133,5.1126719897795265,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2004,none,0,0,0,0,0,0,35.475,45.233333333333334,55.00833333333333,0.246690984,157.7984593,4167.045469,2808.497759,1760.455367,121,5.061318708111241,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2005,none,0,0,0,0,0,0,36.13333333333333,46.166666666666664,56.18333333333334,0.28398605,179.5105306,4370.998245,3058.033934,2029.130453,121,5.190233928209835,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2006,none,0,0,0,0,0,0,37.608333333333334,47.05833333333333,56.50833333333333,0.149419317,181.2698165,4314.700409,2971.856196,2004.432179,124,5.1999866753386055,-88.16702976982893,44.02561286450919,4241
nhd_12174626,2007,none,0,0,0,0,0,0,34.94166666666667,44.6,54.25833333333333,0.176613929,189.4252473,4399.891238,3094.660469,2090.817181,114,5.24399452613775,-88.16702976982893,44.02561286450919,4241
nhd_7014051,2008,unknown,0,0,0,0,1,0,33.18333333333333,42.916666666666664,52.666666666666664,0.186155288,735.7159043,4055.750463,2777.599318,1806.863954,141,6.600844058211669,-92.97183859832005,43.67206092775046,NA
